spatialFrequency, correlation, smoothCorrelation
0.0196448,0.0149404,0.0267988
0.0196678,0.0103363,0.0265744
0.0196908,0.0119778,0.0263571
0.0197138,0.00586715,0.0261475
0.0197368,0.00872618,0.0259451
0.0197598,-0.00717141,0.02575
0.0197828,-0.00364925,0.0255623
0.0198059,0.00118242,0.025382
0.0198289,0.0164809,0.0252089
0.0198519,0.00319868,0.0250431
0.0198749,-0.0110379,0.0248844
0.0198979,-0.0317258,0.0247329
0.0199209,-0.0178305,0.0245884
0.0199439,-0.00743466,0.0244508
0.0199669,0.00449053,0.02432
0.0199899,0.00684616,0.0241959
0.0200129,-0.0132878,0.0240784
0.0200359,-0.0242491,0.0239673
0.0200589,-0.0254986,0.0238626
0.0200819,-0.0160767,0.0237642
0.0201049,-0.0111235,0.0236719
0.0201279,-0.0130567,0.0235858
0.0201509,-0.00788197,0.0235058
0.0201739,-0.0111823,0.0234319
0.0201969,0.00954081,0.023364
0.0202199,0.0357739,0.023302
0.0202429,0.0369358,0.0232461
0.0202659,0.0318591,0.0231959
0.0202889,0.0219648,0.0231516
0.0203119,0.0237089,0.0231131
0.0203349,0.0281163,0.0230801
0.0203579,0.0441869,0.0230528
0.0203809,0.0204582,0.023031
0.0204039,0.0182678,0.0230144
0.0204269,0.0145575,0.0230032
0.0204499,0.02519,0.0229971
0.0204729,0.0139889,0.0229958
0.020496,0.000807354,0.0229994
0.020519,0.00326415,0.0230077
0.020542,0.0095268,0.0230206
0.020565,0.0303829,0.023038
0.020588,0.0115846,0.0230597
0.020611,0.0187654,0.0230858
0.020634,0.0142021,0.0231158
0.020657,0.00722966,0.0231501
0.02068,0.0258164,0.0231882
0.020703,0.0232287,0.0232301
0.020726,0.0227089,0.0232756
0.020749,0.0242488,0.0233245
0.020772,0.0153239,0.0233769
0.020795,0.0315166,0.0234323
0.020818,0.0371335,0.023491
0.020841,0.0366165,0.0235526
0.020864,0.0236704,0.023617
0.020887,0.0288646,0.0236841
0.02091,0.0338096,0.0237539
0.020933,0.0372051,0.0238261
0.020956,0.0395384,0.0239006
0.020979,0.0313538,0.0239772
0.021002,0.0229203,0.0240559
0.021025,0.0159115,0.0241366
0.021048,0.0238942,0.0242191
0.021071,0.0325686,0.0243033
0.021094,0.0345192,0.0243894
0.021117,0.0141385,0.024477
0.02114,0.0154436,0.0245661
0.021163,0.0176805,0.0246569
0.0211861,0.0201245,0.024749
0.0212091,0.0311235,0.0248426
0.0212321,0.0392779,0.0249376
0.0212551,0.0551767,0.0250339
0.0212781,0.0687407,0.0251317
0.0213011,0.069139,0.0252306
0.0213241,0.0699168,0.0253307
0.0213471,0.0807523,0.0254318
0.0213701,0.074877,0.0255338
0.0213931,0.0652985,0.0256366
0.0214161,0.0749673,0.02574
0.0214391,0.0795547,0.0258438
0.0214621,0.0649427,0.0259481
0.0214851,0.0889382,0.0260524
0.0215081,0.0849941,0.0261567
0.0215311,0.0629776,0.0262607
0.0215541,0.0555865,0.0263645
0.0215771,0.0458699,0.0264678
0.0216001,0.0628654,0.0265705
0.0216231,0.0669256,0.0266726
0.0216461,0.057168,0.0267739
0.0216691,0.0442499,0.0268744
0.0216921,0.0303213,0.0269738
0.0217151,0.0353443,0.0270722
0.0217381,0.0129259,0.0271692
0.0217611,0.00453425,0.0272649
0.0217841,0.0186508,0.027359
0.0218071,0.0255897,0.0274514
0.0218301,0.0203381,0.0275419
0.0218531,0.017802,0.0276304
0.0218762,0.0277219,0.0277167
0.0218992,0.0225463,0.0278007
0.0219222,0.0367073,0.0278823
0.0219452,0.0451069,0.0279612
0.0219682,0.0620361,0.0280374
0.0219912,0.0739696,0.0281107
0.0220142,0.0668352,0.0281811
0.0220372,0.0503054,0.0282483
0.0220602,0.0184513,0.0283123
0.0220832,0.012282,0.0283729
0.0221062,-0.000229788,0.0284299
0.0221292,0.00337278,0.0284833
0.0221522,0.0120985,0.0285328
0.0221752,0.0251544,0.0285784
0.0221982,0.037943,0.0286199
0.0222212,0.0494525,0.0286572
0.0222442,0.0410152,0.0286902
0.0222672,0.0508984,0.0287189
0.0222902,0.0535804,0.0287429
0.0223132,0.0442877,0.0287623
0.0223362,0.0469628,0.0287769
0.0223592,0.0529526,0.0287865
0.0223822,0.0479555,0.028791
0.0224052,0.0410907,0.0287905
0.0224282,0.0460274,0.0287848
0.0224512,0.0446454,0.0287739
0.0224742,0.0313203,0.0287576
0.0224972,0.0254921,0.0287358
0.0225202,0.0172741,0.0287087
0.0225432,0.021932,0.028676
0.0225662,0.0316144,0.0286376
0.0225893,0.0494714,0.0285936
0.0226123,0.0278636,0.0285439
0.0226353,0.0018796,0.0284885
0.0226583,0.00648028,0.0284274
0.0226813,0.0106536,0.0283606
0.0227043,0.0221263,0.0282881
0.0227273,0.013202,0.0282099
0.0227503,0.024538,0.0281262
0.0227733,0.014512,0.0280368
0.0227963,0.0243008,0.0279419
0.0228193,0.0157176,0.0278416
0.0228423,-0.00678016,0.0277361
0.0228653,0.00055424,0.0276253
0.0228883,0.0181517,0.0275096
0.0229113,0.0191993,0.0273892
0.0229343,0.026501,0.0272641
0.0229573,0.0093486,0.0271347
0.0229803,-0.00306286,0.0270011
0.0230033,-0.00686802,0.0268637
0.0230263,-0.00758028,0.0267226
0.0230493,-0.00455771,0.026578
0.0230723,-0.00627788,0.0264302
0.0230953,-0.00632268,0.0262796
0.0231183,0.00697049,0.0261263
0.0231413,0.034315,0.0259705
0.0231643,0.0448686,0.0258125
0.0231873,0.0492836,0.0256526
0.0232103,0.0375288,0.0254908
0.0232333,0.0337657,0.0253277
0.0232563,0.0276802,0.0251633
0.0232794,0.0341,0.0249977
0.0233024,0.0273994,0.024831
0.0233254,0.0145317,0.0246637
0.0233484,0.00571021,0.0244956
0.0233714,0.032165,0.0243271
0.0233944,0.044589,0.0241581
0.0234174,0.0335888,0.023989
0.0234404,0.0301471,0.0238197
0.0234634,0.0174315,0.0236506
0.0234864,0.00884996,0.0234815
0.0235094,-0.0040676,0.0233128
0.0235324,0.0198512,0.0231444
0.0235554,0.0295742,0.0229767
0.0235784,0.044012,0.0228095
0.0236014,0.0471428,0.0226431
0.0236244,0.0440049,0.0224777
0.0236474,0.0433257,0.0223133
0.0236704,0.0202712,0.0221499
0.0236934,0.0178272,0.0219876
0.0237164,0.00428503,0.0218269
0.0237394,0.00328279,0.0216675
0.0237624,0.00689421,0.0215096
0.0237854,0.000409354,0.0213536
0.0238084,0.015892,0.0211994
0.0238314,0.0100079,0.0210473
0.0238544,0.0162502,0.0208972
0.0238774,0.0293928,0.0207496
0.0239004,0.0314463,0.0206044
0.0239234,0.0243294,0.0204619
0.0239464,0.0184878,0.0203221
0.0239695,0.011094,0.0201852
0.0239925,0.0235469,0.0200514
0.0240155,0.032768,0.0199207
0.0240385,0.0292604,0.0197933
0.0240615,0.0436371,0.0196693
0.0240845,0.0579149,0.0195487
0.0241075,0.0645603,0.0194318
0.0241305,0.0376174,0.0193187
0.0241535,0.0154921,0.0192093
0.0241765,0.0190013,0.0191039
0.0241995,0.0318667,0.0190024
0.0242225,0.0232296,0.0189051
0.0242455,0.0115269,0.0188118
0.0242685,0.00809801,0.0187225
0.0242915,0.0202916,0.0186376
0.0243145,0.00706605,0.0185567
0.0243375,0.00944645,0.0184799
0.0243605,0.0108724,0.0184072
0.0243835,0.0168099,0.0183384
0.0244065,0.00480675,0.0182733
0.0244295,0.00237681,0.0182119
0.0244525,0.0188821,0.0181541
0.0244755,0.00687755,0.0180996
0.0244985,8.45165e-06,0.0180484
0.0245215,0.00425263,0.0180002
0.0245445,0.0267065,0.0179549
0.0245675,0.0191194,0.0179124
0.0245905,0.0170226,0.0178725
0.0246135,0.0225661,0.0178351
0.0246365,0.0439954,0.0178
0.0246596,0.0553298,0.017767
0.0246826,0.0563097,0.0177362
0.0247056,0.0532675,0.0177073
0.0247286,0.0438157,0.0176803
0.0247516,0.0291705,0.017655
0.0247746,0.0353987,0.0176314
0.0247976,0.033842,0.0176094
0.0248206,0.0322466,0.017589
0.0248436,0.0259537,0.0175701
0.0248666,0.0272298,0.0175527
0.0248896,0.0169328,0.0175367
0.0249126,0.00345096,0.0175221
0.0249356,0.0157839,0.0175089
0.0249586,0.0140167,0.017497
0.0249816,0.00897616,0.0174863
0.0250046,-0.00319636,0.0174769
0.0250276,-0.00281621,0.0174686
0.0250506,-0.0015055,0.0174613
0.0250736,-0.00489435,0.0174549
0.0250966,-0.0107755,0.0174494
0.0251196,-0.0100443,0.0174446
0.0251426,-0.00992724,0.0174405
0.0251656,-0.0222267,0.017437
0.0251886,-0.0293447,0.017434
0.0252116,-0.0260957,0.0174316
0.0252346,-0.0150313,0.0174296
0.0252576,-0.0213974,0.0174279
0.0252806,-0.016747,0.0174266
0.0253036,-0.0143619,0.0174254
0.0253266,0.00235643,0.0174243
0.0253497,-0.0106589,0.0174231
0.0253727,-0.0102587,0.0174217
0.0253957,0.014714,0.01742
0.0254187,0.0248348,0.0174179
0.0254417,0.0135808,0.0174152
0.0254647,0.0245543,0.0174118
0.0254877,0.0185993,0.0174075
0.0255107,0.0041766,0.0174024
0.0255337,-0.0101081,0.0173961
0.0255567,0.0108633,0.0173888
0.0255797,0.0130584,0.0173802
0.0256027,0.000792359,0.0173704
0.0256257,0.00496996,0.0173591
0.0256487,0.0103412,0.0173464
0.0256717,0.0222651,0.0173322
0.0256947,0.00943914,0.0173164
0.0257177,0.0164352,0.0172991
0.0257407,0.00178371,0.0172801
0.0257637,0.00503984,0.0172594
0.0257867,0.00736615,0.017237
0.0258097,0.00764956,0.017213
0.0258327,0.0248964,0.0171872
0.0258557,0.0278072,0.0171596
0.0258787,0.0357763,0.0171302
0.0259017,0.0496599,0.0170989
0.0259247,0.0427454,0.0170656
0.0259477,0.0521644,0.0170304
0.0259707,0.0449322,0.016993
0.0259937,0.0319373,0.0169535
0.0260167,0.0251105,0.0169118
0.0260397,0.0283335,0.0168679
0.0260628,0.0207722,0.0168215
0.0260858,0.0320253,0.0167728
0.0261088,0.0276137,0.0167216
0.0261318,0.0175174,0.0166678
0.0261548,0.0192963,0.0166115
0.0261778,0.0257832,0.0165524
0.0262008,0.0347271,0.0164905
0.0262238,0.037159,0.0164258
0.0262468,0.0191444,0.0163581
0.0262698,0.0104574,0.0162873
0.0262928,0.0103379,0.0162133
0.0263158,0.0106852,0.016136
0.0263388,0.0199458,0.0160553
0.0263618,0.015598,0.0159711
0.0263848,0.0245727,0.0158835
0.0264078,0.0155128,0.0157924
0.0264308,0.00888319,0.0156977
0.0264538,0.00553709,0.0155995
0.0264768,-0.00649584,0.0154977
0.0264998,-0.0116527,0.0153924
0.0265228,-0.0145632,0.0152835
0.0265458,-0.0109643,0.0151712
0.0265688,0.00311539,0.0150553
0.0265918,-0.00269986,0.014936
0.0266148,-0.00570703,0.0148134
0.0266378,0.00293042,0.0146875
0.0266608,0.0118549,0.0145583
0.0266838,0.001408,0.0144259
0.0267068,-0.00291767,0.0142903
0.0267298,0.015549,0.0141515
0.0267529,0.0278729,0.0140097
0.0267759,0.0383462,0.0138647
0.0267989,0.0533099,0.0137169
0.0268219,0.0467666,0.013566
0.0268449,0.0391391,0.0134123
0.0268679,0.0343682,0.0132559
0.0268909,0.0451205,0.0130969
0.0269139,0.0422377,0.0129351
0.0269369,0.0367061,0.0127709
0.0269599,0.0263978,0.0126042
0.0269829,0.0237923,0.0124352
0.0270059,0.032229,0.0122638
0.0270289,0.0307265,0.01209
0.0270519,0.0180712,0.0119141
0.0270749,0.0158029,0.0117358
0.0270979,0.0259897,0.0115554
0.0271209,0.040003,0.0113725
0.0271439,0.051674,0.0111876
0.0271669,0.0495757,0.0110005
0.0271899,0.0249516,0.0108113
0.0272129,0.0324969,0.0106199
0.0272359,0.0478475,0.0104263
0.0272589,0.0476418,0.0102308
0.0272819,0.0400813,0.0100335
0.0273049,0.0359036,0.00983423
0.0273279,0.0359133,0.00963348
0.0273509,0.0194133,0.00943074
0.0273739,0.011964,0.00922665
0.0273969,0.0233906,0.00902084
0.0274199,0.0022851,0.00881359
0.027443,-0.00966838,0.00860491
0.027466,-0.0145752,0.00839508
0.027489,-0.000470767,0.00818378
0.027512,0.012852,0.00797153
0.027535,0.00560788,0.0077582
0.027558,0.00354836,0.00754362
0.027581,0.000676661,0.00732809
0.027604,0.00727651,0.00711137
0.027627,0.00415512,0.00689381
0.02765,-0.00494519,0.00667492
0.027673,-0.0025302,0.00645497
0.027696,0.000750819,0.00623396
0.027719,0.00789429,0.00601181
0.027742,0.0129623,0.00578839
0.027765,0.0168908,0.00556359
0.027788,0.0312425,0.0053373
0.027811,0.0319695,0.00510979
0.027834,0.0381743,0.00488055
0.027857,0.0418609,0.00465026
0.02788,0.0377312,0.00441805
0.027903,0.0374304,0.00418431
0.027926,0.0226664,0.0039492
0.027949,0.0391463,0.00371236
0.027972,0.0435513,0.00347385
0.027995,0.0432182,0.00323415
0.028018,0.0490799,0.00299236
0.028041,0.027781,0.0027495
0.028064,0.00560797,0.00250471
0.028087,0.0113193,0.00225848
0.02811,0.00604873,0.00201103
0.0281331,0.00436999,0.00176188
0.0281561,0.00693426,0.00151193
0.0281791,0.0144254,0.00126046
0.0282021,0.0267463,0.00100783
0.0282251,0.0189769,0.000754505
0.0282481,0.0132205,0.000500023
0.0282711,0.00898068,0.000244498
0.0282941,0.00852101,-1.14739e-05
0.0283171,-0.00140219,-0.000268459
0.0283401,0.00253715,-0.000525326
0.0283631,0.011409,-0.000783086
0.0283861,0.00713674,-0.00104097
0.0284091,-0.0133401,-0.0012989
0.0284321,-0.019918,-0.00155666
0.0284551,-0.0195504,-0.00181454
0.0284781,-0.0294823,-0.00207239
0.0285011,-0.0217974,-0.00232992
0.0285241,-0.00802374,-0.00258756
0.0285471,-0.000444798,-0.00284404
0.0285701,0.00483831,-0.00310066
0.0285931,-0.014112,-0.00335655
0.0286161,-0.0260492,-0.00361174
0.0286391,-0.0113308,-0.00386643
0.0286621,-0.0158197,-0.00412038
0.0286851,-0.00773511,-0.00437346
0.0287081,-0.0103812,-0.00462583
0.0287311,-0.00848649,-0.00487664
0.0287541,-0.00312326,-0.00512716
0.0287771,-0.00729266,-0.0053764
0.0288001,-0.00795546,-0.00562418
0.0288232,-0.0243629,-0.00587103
0.0288462,-0.0197868,-0.00611657
0.0288692,-0.0235479,-0.00636122
0.0288922,-0.0358443,-0.0066039
0.0289152,-0.0445851,-0.00684565
0.0289382,-0.0580825,-0.00708619
0.0289612,-0.0546612,-0.00732505
0.0289842,-0.0293958,-0.00756341
0.0290072,-0.0366973,-0.00779971
0.0290302,-0.0387761,-0.00803494
0.0290532,-0.0431694,-0.00826907
0.0290762,-0.0271622,-0.0085015
0.0290992,-0.0338895,-0.00873265
0.0291222,-0.0387539,-0.00896281
0.0291452,-0.0227064,-0.00919122
0.0291682,-0.0412401,-0.00941837
0.0291912,-0.0535988,-0.00964394
0.0292142,-0.0346106,-0.00986773
0.0292372,-0.0169741,-0.0100905
0.0292602,-0.0186312,-0.0103113
0.0292832,-0.031902,-0.0105307
0.0293062,-0.0449431,-0.0107479
0.0293292,-0.0415094,-0.0109637
0.0293522,-0.0377718,-0.0111777
0.0293752,-0.0215377,-0.0113892
0.0293982,-0.0206453,-0.0115987
0.0294212,-0.0216868,-0.0118058
0.0294442,-0.0184439,-0.0120105
0.0294672,-0.012729,-0.0122124
0.0294902,-0.00932117,-0.0124118
0.0295132,-0.0132772,-0.0126083
0.0295363,-0.0178396,-0.0128016
0.0295593,-0.0127496,-0.0129918
0.0295823,-0.0106331,-0.013179
0.0296053,-0.0151011,-0.0133628
0.0296283,-0.023897,-0.013543
0.0296513,-0.0220238,-0.0137198
0.0296743,-0.0144643,-0.0138929
0.0296973,-0.0244728,-0.0140623
0.0297203,-0.0247726,-0.014228
0.0297433,-0.041185,-0.0143899
0.0297663,-0.0443449,-0.014548
0.0297893,-0.031133,-0.0147022
0.0298123,-0.040891,-0.0148524
0.0298353,-0.0439665,-0.0149986
0.0298583,-0.0412186,-0.0151409
0.0298813,-0.0141445,-0.0152791
0.0299043,0.00661843,-0.0154133
0.0299273,0.00494729,-0.0155432
0.0299503,0.00440186,-0.015669
0.0299733,0.0014951,-0.0157905
0.0299963,-0.00423898,-0.0159079
0.0300193,-0.0152317,-0.0160208
0.0300423,-0.0400629,-0.0161293
0.0300653,-0.0458219,-0.0162333
0.0300883,-0.0305331,-0.0163328
0.0301113,-0.0240066,-0.0164277
0.0301343,-0.0220979,-0.0165178
0.0301573,-0.0270183,-0.0166033
0.0301803,-0.0164634,-0.0166839
0.0302033,-0.0161853,-0.0167597
0.0302264,-0.00625752,-0.0168307
0.0302494,0.00779396,-0.0168968
0.0302724,0.00217688,-0.016958
0.0302954,0.00448786,-0.0170144
0.0303184,-0.00463824,-0.0170659
0.0303414,-0.00484548,-0.0171126
0.0303644,-0.0013811,-0.0171545
0.0303874,-0.00466392,-0.0171917
0.0304104,-0.0049491,-0.017224
0.0304334,-0.00975456,-0.0172518
0.0304564,-0.0191665,-0.0172747
0.0304794,-0.0181681,-0.0172931
0.0305024,-0.0166852,-0.0173068
0.0305254,-0.0181059,-0.0173159
0.0305484,0.0156345,-0.0173204
0.0305714,0.0205917,-0.0173204
0.0305944,-0.00894224,-0.0173158
0.0306174,-0.0123194,-0.0173067
0.0306404,-0.0263278,-0.0172934
0.0306634,-0.0445574,-0.0172757
0.0306864,-0.0528394,-0.0172538
0.0307094,-0.0487077,-0.0172277
0.0307324,-0.0328644,-0.0171976
0.0307554,-0.0295836,-0.0171636
0.0307784,-0.0159201,-0.0171258
0.0308014,-0.0179042,-0.0170842
0.0308244,-0.0205838,-0.0170392
0.0308474,-0.0245871,-0.0169906
0.0308704,-0.0269537,-0.0169389
0.0308934,-0.0372058,-0.0168842
0.0309165,-0.0358777,-0.0168264
0.0309395,-0.0418208,-0.016766
0.0309625,-0.0367147,-0.0167031
0.0309855,-0.0428103,-0.0166377
0.0310085,-0.0497754,-0.0165702
0.0310315,-0.0372568,-0.0165005
0.0310545,-0.0158247,-0.0164289
0.0310775,-0.00580391,-0.0163552
0.0311005,-0.0125121,-0.0162799
0.0311235,-0.0102432,-0.0162029
0.0311465,-0.015371,-0.0161244
0.0311695,-0.0195869,-0.0160444
0.0311925,-0.0443561,-0.0159629
0.0312155,-0.0455983,-0.0158801
0.0312385,-0.0231209,-0.0157961
0.0312615,-0.0121478,-0.0157108
0.0312845,-0.00356591,-0.0156244
0.0313075,0.0106806,-0.0155373
0.0313305,0.0170943,-0.0154491
0.0313535,0.00270779,-0.0153603
0.0313765,0.00374968,-0.0152709
0.0313995,0.005741,-0.0151811
0.0314225,0.0101689,-0.0150911
0.0314455,-0.00262061,-0.0150009
0.0314685,-0.0188489,-0.0149108
0.0314915,-0.00866805,-0.0148207
0.0315145,0.00460849,-0.0147308
0.0315375,-0.00924156,-0.014641
0.0315605,-0.0153847,-0.0145516
0.0315835,-0.0147124,-0.0144625
0.0316066,-0.00589692,-0.0143738
0.0316296,0.0122858,-0.0142855
0.0316526,-0.00513631,-0.0141978
0.0316756,-0.0152659,-0.0141106
0.0316986,-0.0233878,-0.0140238
0.0317216,-0.0333563,-0.0139376
0.0317446,-0.0168633,-0.013852
0.0317676,-0.0045894,-0.0137667
0.0317906,0.00776744,-0.0136818
0.0318136,0.00466102,-0.0135973
0.0318366,0.00397425,-0.0135132
0.0318596,0.00402353,-0.0134292
0.0318826,-0.00406111,-0.0133455
0.0319056,-0.00653157,-0.0132618
0.0319286,-0.0118629,-0.0131779
0.0319516,-0.0326469,-0.013094
0.0319746,-0.0414565,-0.0130099
0.0319976,-0.0400134,-0.0129254
0.0320206,-0.0104904,-0.0128404
0.0320436,0.000627116,-0.0127546
0.0320666,0.00700819,-0.012668
0.0320896,0.00173128,-0.0125805
0.0321126,-0.0192109,-0.012492
0.0321356,-0.0392133,-0.0124023
0.0321586,-0.0444779,-0.0123114
0.0321816,-0.0296764,-0.0122192
0.0322046,-0.018751,-0.0121255
0.0322276,-0.0219898,-0.0120306
0.0322506,-0.0270826,-0.0119342
0.0322736,-0.0311764,-0.0118364
0.0322967,-0.0202743,-0.0117371
0.0323197,-0.00377577,-0.0116365
0.0323427,0.00133424,-0.0115344
0.0323657,-0.0148015,-0.011431
0.0323887,-0.00793873,-0.0113262
0.0324117,0.00659376,-0.01122
0.0324347,0.00294716,-0.0111127
0.0324577,0.00285204,-0.0110043
0.0324807,-0.00436278,-0.0108946
0.0325037,-0.0164062,-0.010784
0.0325267,-0.0206239,-0.0106725
0.0325497,-0.0257624,-0.0105602
0.0325727,-0.0372186,-0.0104472
0.0325957,-0.0341764,-0.0103339
0.0326187,-0.0385653,-0.0102199
0.0326417,-0.0307186,-0.0101055
0.0326647,-0.0234883,-0.00999063
0.0326877,-0.0125952,-0.00987548
0.0327107,-0.0145094,-0.00976011
0.0327337,-0.0210982,-0.00964424
0.0327567,-0.0206793,-0.0095281
0.0327797,-0.0170871,-0.00941174
0.0328027,0.000455115,-0.00929503
0.0328257,-0.00474864,-0.00917816
0.0328487,-0.00522137,-0.00906104
0.0328717,0.00888361,-0.00894359
0.0328947,0.0047114,-0.00882608
0.0329177,0.00276264,-0.00870845
0.0329407,0.00964568,-0.00859083
0.0329637,0.019443,-0.0084732
0.0329867,0.0147189,-0.00835554
0.0330098,0.00571395,-0.00823829
0.0330328,0.000735708,-0.0081211
0.0330558,0.00505718,-0.00800435
0.0330788,0.00519087,-0.00788788
0.0331018,0.0165147,-0.00777206
0.0331248,0.0134369,-0.00765671
0.0331478,0.0169561,-0.00754188
0.0331708,0.00415982,-0.0074276
0.0331938,-0.0144263,-0.00731426
0.0332168,-0.0240404,-0.00720142
0.0332398,-0.0232748,-0.00708942
0.0332628,-0.00648158,-0.00697836
0.0332858,0.00316012,-0.00686827
0.0333088,0.0011415,-0.00675918
0.0333318,-0.0146962,-0.00665136
0.0333548,-0.0326579,-0.00654475
0.0333778,-0.045687,-0.00643943
0.0334008,-0.0355355,-0.00633579
0.0334238,-0.0204454,-0.0062336
0.0334468,-0.0171285,-0.00613309
0.0334698,-0.0170914,-0.00603412
0.0334928,-0.0244352,-0.00593694
0.0335158,-0.0245934,-0.00584157
0.0335388,-0.0167183,-0.00574775
0.0335618,-0.0104409,-0.00565584
0.0335848,-0.0111582,-0.0055656
0.0336078,-0.0120843,-0.00547695
0.0336308,-0.00704216,-0.00539008
0.0336538,-0.00650114,-0.00530468
0.0336768,-0.0117747,-0.00522092
0.0336999,-0.0137006,-0.00513843
0.0337229,-0.00714864,-0.0050575
0.0337459,-0.00479116,-0.00497775
0.0337689,-0.00892663,-0.00489917
0.0337919,-0.0082382,-0.00482152
0.0338149,-0.0103642,-0.00474475
0.0338379,-0.00745096,-0.00466879
0.0338609,-0.00273024,-0.00459354
0.0338839,-0.0071858,-0.00451875
0.0339069,-0.00826075,-0.0044446
0.0339299,-0.0123995,-0.00437069
0.0339529,0.00272934,-0.00429696
0.0339759,0.00702034,-0.00422366
0.0339989,-0.00325874,-0.0041503
0.0340219,0.00162524,-0.00407706
0.0340449,0.0145493,-0.00400393
0.0340679,0.0144574,-0.00393063
0.0340909,0.013079,-0.00385727
0.0341139,0.0188627,-0.00378393
0.0341369,0.0116147,-0.00371045
0.0341599,0.00595858,-0.00363699
0.0341829,0.0114076,-0.00356327
0.0342059,0.00863599,-0.00348973
0.0342289,-0.000597316,-0.00341611
0.0342519,-0.00218228,-0.00334248
0.0342749,-0.0102006,-0.00326894
0.0342979,-0.0173425,-0.00319552
0.0343209,-0.0181562,-0.00312211
0.0343439,-0.0200959,-0.00304881
0.034367,-0.033399,-0.00297579
0.03439,-0.045336,-0.00290291
0.034413,-0.0471933,-0.00283042
0.034436,-0.0498251,-0.00275844
0.034459,-0.0381488,-0.00268696
0.034482,-0.00907132,-0.0026161
0.034505,0.000185289,-0.00254584
0.034528,0.00482354,-0.00247638
0.034551,0.0181076,-0.00240757
0.034574,0.0196994,-0.00233953
0.034597,0.00946195,-0.00227233
0.03462,0.00440851,-0.00220594
0.034643,0.00834762,-0.00214041
0.034666,0.00641076,-0.00207575
0.034689,0.00779177,-0.00201203
0.034712,0.0164602,-0.00194923
0.034735,0.0177884,-0.00188745
0.034758,0.0233681,-0.00182665
0.034781,0.033317,-0.00176689
0.034804,0.0512446,-0.00170807
0.034827,0.0465001,-0.00165031
0.03485,0.0283449,-0.00159354
0.034873,0.0116238,-0.00153775
0.034896,0.0103367,-0.00148302
0.034919,0.0162174,-0.00142924
0.034942,0.0111749,-0.00137649
0.034965,0.0115857,-0.00132479
0.034988,0.0203346,-0.00127394
0.035011,0.0339315,-0.00122415
0.035034,0.0413596,-0.00117531
0.035057,0.0263451,-0.00112737
0.0350801,0.0324591,-0.00108046
0.0351031,0.0319134,-0.0010346
0.0351261,0.0202911,-0.000989776
0.0351491,0.0141517,-0.000946112
0.0351721,-0.00455365,-0.000903621
0.0351951,-0.0121941,-0.000862367
0.0352181,-0.00946848,-0.00082241
0.0352411,-0.0152727,-0.000783734
0.0352641,-0.00314059,-0.000746384
0.0352871,-0.0131967,-0.00071032
0.0353101,-0.0266175,-0.000675626
0.0353331,-0.0213236,-0.000642292
0.0353561,-0.0128524,-0.000610344
0.0353791,-0.0120102,-0.000579866
0.0354021,-0.0107551,-0.000550909
0.0354251,-0.00644181,-0.000523519
0.0354481,-0.0099481,-0.000497775
0.0354711,-0.0195674,-0.000473734
0.0354941,-0.023487,-0.000451433
0.0355171,-0.02117,-0.000430904
0.0355401,-0.0229138,-0.000412198
0.0355631,-0.0227687,-0.000395297
0.0355861,-0.0154155,-0.000380193
0.0356091,-0.00142319,-0.000366855
0.0356321,-0.00277537,-0.000355257
0.0356551,-0.00659016,-0.000345353
0.0356781,0.0182382,-0.000337102
0.0357011,0.024509,-0.00033047
0.0357241,0.0198452,-0.000325422
0.0357471,0.0295842,-0.000321919
0.0357702,0.0151809,-0.000319963
0.0357932,0.0129239,-0.000319522
0.0358162,-0.0043229,-0.000320578
0.0358392,-0.00808477,-0.000323161
0.0358622,-0.0201934,-0.00032727
0.0358852,-0.0258009,-0.000332922
0.0359082,-0.022735,-0.000340182
0.0359312,-0.0113473,-0.000349063
0.0359542,-0.00542604,-0.000359628
0.0359772,0.00653215,-0.000371899
0.0360002,0.00683759,-0.000386029
0.0360232,-0.0113213,-0.000401895
0.0360462,-0.0138936,-0.00041971
0.0360692,-0.00280646,-0.000439458
0.0360922,0.0114827,-0.00046118
0.0361152,0.0128501,-0.000484921
0.0361382,0.0100275,-0.000510693
0.0361612,-0.00825738,-0.000538595
0.0361842,-0.0116928,-0.000568464
0.0362072,-0.0102016,-0.00060042
0.0362302,0.00246542,-0.000634447
0.0362532,0.0115787,-0.000670478
0.0362762,0.00990839,-0.000708438
0.0362992,-0.00186725,-0.000748396
0.0363222,-0.011111,-0.000790082
0.0363452,-0.0237255,-0.000833601
0.0363682,-0.0190924,-0.000878751
0.0363912,-0.0197494,-0.000925466
0.0364142,-0.0141022,-0.000973806
0.0364372,-0.00409863,-0.00102359
0.0364603,-0.000711239,-0.00107475
0.0364833,-0.00288294,-0.00112732
0.0365063,-0.00650128,-0.00118115
0.0365293,0.00378114,-0.00123623
0.0365523,0.0104046,-0.00129249
0.0365753,0.0189963,-0.00134998
0.0365983,0.0238167,-0.00140865
0.0366213,0.0279594,-0.0014685
0.0366443,0.0166571,-0.00152948
0.0366673,0.000919505,-0.0015917
0.0366903,-0.00401344,-0.0016551
0.0367133,0.00592854,-0.00171971
0.0367363,0.0227695,-0.00178564
0.0367593,0.0193832,-0.0018528
0.0367823,0.0126929,-0.00192144
0.0368053,0.0178887,-0.00199142
0.0368283,0.0171576,-0.00206292
0.0368513,0.0043863,-0.00213587
